2817.76538086;	2.11764717
2817.76538086;	2.01960778
2817.76953125;	2.11764717
2817.76953125;	2.01960778
2817.77783203;	2.43137264
2817.77783203;	2.35294127
2817.78173828;	2.19607854
2817.78173828;	2.27450991
2817.79003906;	2.94117641
2817.79003906;	2.74509811
2817.79443359;	2.74509811
2817.79443359;	3.19607854
2817.80249023;	2.72549009
2817.80249023;	2.47058821
2817.80249023;	2.54901958
2817.81054688;	2.88235283
2817.81054688;	2.37254906
2817.81469727;	2.82352948
2817.81469727;	2.78431368
2817.82275391;	2.43137264
2817.82275391;	2.25490189
2817.82690430;	2.58823538
2817.82690430;	2.60784316
2817.83520508;	2.25490189
2817.83520508;	2.68627453
2817.83911133;	2.47058821
2817.83911133;	2.11764717
2817.84741211;	2.15686274
2817.84741211;	2.49019599
2817.84741211;	2.27450991
2817.85546875;	2.39215684
2817.85546875;	2.78431368
2817.85961914;	2.37254906
2817.85961914;	2.17647052
2817.86791992;	2.35294127
2817.86791992;	2.78431368
2817.87207031;	2.31372547
2817.87207031;	2.68627453
2817.88012695;	2.72549009
2817.88012695;	2.39215684
2817.88452148;	2.15686274
2817.88452148;	2.49019599
2817.89428711;	2.56862736
2817.89428711;	2.29411769
2817.89428711;	2.84313726
2817.90063477;	2.68627453
2817.90063477;	2.23529410
2817.90478516;	2.05882359
2817.90478516;	2.54901958
2817.91308594;	2.17647052
2817.91308594;	2.23529410
2817.91723633;	2.54901958
2817.91723633;	2.21568632
2817.92529297;	2.05882359
2817.92529297;	2.19607854
2817.92919922;	2.58823538
2817.92919922;	2.13725495
2817.93774414;	2.43137264
2817.93774414;	2.45098042
2817.93774414;	2.13725495
2817.94580078;	1.94117641
2817.94580078;	2.29411769
2817.94995117;	2.37254906
2817.94995117;	2.15686274
2817.95800781;	2.70588231
2817.95800781;	2.52941179
2817.96215820;	2.21568632
2817.96215820;	2.09803915
2817.97045898;	2.64705873
2817.97045898;	2.19607854
2817.97436523;	2.62745094
2817.98266602;	2.25490189
2817.98266602;	2.11764717
2817.98266602;	2.27450991
2817.99096680;	2.39215684
2817.99096680;	2.29411769
2817.99511719;	2.50980401
2817.99511719;	2.47058821
2818.00317383;	2.09803915
2818.00317383;	1.92156863
2818.00732422;	2.27450991
2818.00732422;	2.31372547
2818.01513672;	2.09803915
2818.01513672;	2.66666675
2818.01953125;	2.09803915
2818.02758789;	1.98039210
2818.02758789;	2.47058821
2818.02758789;	2.15686274
2818.03564453;	2.21568632
2818.03564453;	2.54901958
2818.03979492;	2.15686274
2818.03979492;	1.92156863
2818.04833984;	2.11764717
2818.04833984;	2.45098042
2818.05224609;	1.90196073
2818.05224609;	2.41176462
2818.06030273;	2.39215684
2818.06030273;	2.07843137
2818.06445313;	2.35294127
2818.07275391;	2.43137264
2818.07275391;	2.09803915
2818.07275391;	2.58823538
2818.08081055;	2.31372547
2818.08081055;	1.96078432
2818.08496094;	1.82352936
2818.08496094;	2.29411769
2818.09301758;	1.94117641
2818.09301758;	2.11764717
2818.09716797;	2.37254906
2818.09716797;	2.13725495
2818.10546875;	1.94117641
2818.10546875;	2.05882359
2818.11352539;	1.94117641
2818.11352539;	2.43137264
2818.11767578;	2.43137264
2818.11767578;	2.05882359
2818.12597656;	1.96078432
2818.12597656;	2.41176462
2818.13012695;	2.49019599
2818.13012695;	2.25490189
2818.13818359;	2.64705873
2818.13818359;	2.25490189
2818.14233398;	2.00000000
2818.14233398;	1.74509799
2818.15039063;	2.31372547
2818.15039063;	1.98039210
2818.15869141;	2.60784316
2818.15869141;	2.21568632
2818.16284180;	1.88235295
2818.16284180;	2.11764717
2818.17089844;	2.56862736
2818.17089844;	2.03921580
2818.17504883;	2.50980401
2818.17504883;	2.62745094
2818.18334961;	2.25490189
2818.18334961;	2.11764717
2818.18750000;	2.56862736
2818.18750000;	2.60784316
2818.19555664;	2.31372547
2818.19555664;	2.88235283
2818.20361328;	2.31372547
2818.20361328;	2.27450991
2818.20800781;	2.84313726
2818.20800781;	2.41176462
2818.21606445;	2.62745094
2818.21606445;	3.05882359
2818.22021484;	2.56862736
2818.22021484;	2.37254906
2818.22827148;	2.52941179
2818.22827148;	2.86274505
2818.23217773;	2.25490189
2818.23217773;	2.70588231
2818.24072266;	2.66666675
2818.24072266;	2.09803915
2818.24072266;	2.00000000
2818.24877930;	2.39215684
2818.24877930;	2.31372547
2818.25292969;	2.05882359
2818.25292969;	2.70588231
2818.26123047;	2.45098042
2818.26123047;	2.05882359
2818.26513672;	2.01960778
2818.26513672;	2.60784316
2818.27343750;	2.19607854
2818.27343750;	2.39215684
2818.27758789;	2.74509811
2818.27758789;	2.39215684
2818.28564453;	2.21568632
2818.28564453;	2.45098042
2818.28564453;	2.88235283
2818.29394531;	2.39215684
2818.29394531;	2.96078420
2818.29809570;	2.88235283
2818.29809570;	2.50980401
2818.30615234;	2.39215684
2818.30615234;	2.82352948
2818.31030273;	2.74509811
2818.31030273;	2.50980401
2818.31860352;	3.00000000
2818.31860352;	2.76470590
2818.32275391;	2.35294127
2818.32275391;	2.27450991
2818.33081055;	2.82352948
2818.33081055;	2.39215684
2818.33081055;	2.62745094
2818.33886719;	3.01960778
2818.33886719;	2.52941179
2818.34326172;	2.33333325
2818.34326172;	2.56862736
2818.35107422;	2.92156863
2818.35107422;	2.37254906
2818.35546875;	2.86274505
2818.35546875;	2.88235283
2818.36352539;	2.43137264
2818.36352539;	2.23529410
2818.36791992;	2.72549009
2818.36791992;	2.60784316
2818.37573242;	2.33333325
2818.37573242;	2.96078420
2818.37573242;	2.58823538
2818.38403320;	2.21568632
2818.38403320;	2.01960778
2818.38793945;	2.37254906
2818.38793945;	2.15686274
2818.39624023;	2.17647052
2818.39624023;	2.49019599
2818.40039063;	2.09803915
2818.40039063;	2.00000000
2818.40869141;	2.33333325
2818.40869141;	2.66666675
2818.41259766;	2.68627453
2818.42114258;	2.56862736
2818.42114258;	2.15686274
2818.42114258;	1.92156863
2818.42895508;	2.33333325
2818.42895508;	2.33333325
2818.43310547;	2.09803915
2818.43310547;	2.60784316
2818.44116211;	2.35294127
2818.44116211;	2.05882359
2818.44531250;	2.01960778
2818.44531250;	2.50980401
2818.45385742;	2.07843137
2818.45385742;	2.33333325
2818.45776367;	2.23529410
2818.46582031;	2.05882359
2818.46582031;	2.33333325
2818.46582031;	2.62745094
2818.47436523;	2.15686274
2818.47436523;	2.64705873
2818.47827148;	2.56862736
2818.47827148;	2.09803915
2818.48632813;	1.86274505
2818.48632813;	2.29411769
2818.49047852;	2.21568632
2818.49047852;	1.98039210
2818.49853516;	2.58823538
2818.49853516;	2.25490189
2818.50292969;	1.90196073
2818.51098633;	2.31372547
2818.51098633;	2.01960778
2818.51098633;	2.17647052
2818.51904297;	2.45098042
2818.51904297;	2.00000000
2818.52319336;	1.76470590
2818.52319336;	2.05882359
2818.53149414;	2.23529410
2818.53149414;	1.86274505
2818.53564453;	2.37254906
2818.53564453;	2.47058821
2818.54394531;	2.11764717
2818.54394531;	2.03921580
2818.54785156;	2.56862736
2818.55615234;	2.47058821
2818.55615234;	2.90196085
2818.55615234;	2.68627453
2818.56445313;	2.45098042
2818.56445313;	2.47058821
2818.56835938;	2.66666675
2818.56835938;	2.64705873
2818.57641602;	2.68627453
2818.57641602;	2.88235283
2818.58056641;	2.39215684
2818.58056641;	2.27450991
2818.58886719;	2.66666675
2818.58886719;	3.01960778
2818.59692383;	3.09803915
2818.59692383;	3.15686274
2818.60107422;	2.72549009
2818.60107422;	2.54901958
2818.60913086;	3.09803915
2818.60913086;	3.01960778
2818.61401367;	2.94117641
2818.61401367;	3.45098042
2818.62158203;	3.13725495
2818.62158203;	2.76470590
2818.62573242;	2.72549009
2818.62573242;	3.17647052
2818.63403320;	2.60784316
2818.63403320;	2.78431368
2818.64257813;	2.50980401
2818.64257813;	2.27450991
2818.64624023;	2.62745094
2818.64624023;	2.94117641
2818.65454102;	2.41176462
2818.65454102;	2.94117641
2818.65844727;	2.86274505
2818.65844727;	2.33333325
2818.66674805;	2.11764717
2818.66674805;	2.58823538
2818.67089844;	2.43137264
2818.67089844;	2.25490189
2818.67895508;	2.90196085
2818.67895508;	2.49019599
2818.68701172;	2.15686274
2818.68701172;	2.66666675
2818.69140625;	2.19607854
2818.69140625;	2.41176462
2818.69946289;	2.70588231
2818.69946289;	2.19607854
2818.70361328;	1.94117641
2818.70361328;	2.23529410
2818.71166992;	2.56862736
2818.71166992;	1.94117641
2818.71606445;	2.58823538
2818.71606445;	2.60784316
2818.72412109;	2.05882359
2818.72412109;	1.82352936
2818.72412109;	2.50980401
2818.73242188;	2.39215684
2818.73242188;	2.13725495
2818.73632813;	2.78431368
2818.73632813;	2.43137264
2818.74462891;	2.11764717
2818.74462891;	2.09803915
2818.74877930;	2.76470590
2818.74877930;	2.27450991
2818.75683594;	2.60784316
2818.75683594;	2.88235283
2818.76098633;	2.41176462
2818.76098633;	2.21568632
2818.76904297;	2.47058821
2818.76904297;	2.68627453
2818.76904297;	2.17647052
2818.77734375;	2.72549009
2818.77734375;	2.60784316
2818.78125000;	2.17647052
2818.78125000;	1.94117641
2818.78955078;	2.50980401
2818.78955078;	2.27450991
2818.79370117;	2.03921580
2818.79370117;	2.49019599
2818.80200195;	2.11764717
2818.80200195;	1.92156863
2818.80590820;	1.76470590
2818.80590820;	2.54901958
2818.81420898;	2.07843137
2818.81420898;	2.50980401
